Frame,Recognized_Text,ad
AD0669_Frame_310.png,"Ou, Tcc",AD0669
AD0669_Frame_320.png,"TiC, Qucc",AD0669
AD0669_Frame_380.png,"PEST COlrol, (855) 247-4559, Sseatea, Lo4dtg",AD0669
AD0669_Frame_390.png,"PEST COMrol, (855724744559, Hseensi, Loloug",AD0669
AD0669_Frame_400.png,"PEST COMrol, (8557247.4559, A8a, Wc",AD0669
AD0669_Frame_410.png,"PEST COMROL, (8557247.4559, 4srenge, Lo4on6",AD0669
AD0669_Frame_420.png,Qncc,AD0669
AD0669_Frame_430.png,ucc,AD0669
AD0669_Frame_440.png,Oucc,AD0669
AD0669_Frame_450.png,Aucc,AD0669
AD0669_Frame_460.png,Quce,AD0669
AD0669_Frame_470.png,aut,AD0669
AD0669_Frame_480.png,Aucc,AD0669
AD0669_Frame_490.png,"Quce, Di",AD0669
AD0669_Frame_500.png,Qi,AD0669
AD0669_Frame_510.png,Punkd only on Quibl,AD0669
AD0669_Frame_520.png,Punk'd only on Quibl,AD0669
AD0669_Frame_530.png,Punk'd only on Quibl,AD0669
AD0669_Frame_540.png,Punk'd only on Quibl,AD0669
AD0669_Frame_550.png,Punk'd only on Quibl,AD0669
AD0669_Frame_560.png,Punk'd only on Quibl,AD0669
AD0669_Frame_570.png,Punk'd only on Quibl,AD0669
AD0669_Frame_580.png,Punk'd only on Quibl,AD0669
AD0669_Frame_590.png,Punk'd only on Quibl,AD0669
AD0669_Frame_600.png,Punk'd only on Quibl,AD0669
AD0669_Frame_610.png,"Once, sutcc",AD0669
AD0669_Frame_620.png,"Ouee, Jucc",AD0669
AD0669_Frame_630.png,"Onee, EPISODES IN, cc",AD0669
AD0669_Frame_640.png,"cc, EPISODES IN TEN MINUTES OR LESS.",AD0669
AD0669_Frame_650.png,"(ucc, EPISODES IN TEN MINUTES OR LESS.",AD0669
AD0669_Frame_660.png,"pucc, EPISODES IN TEN MINUTES OR LESS",AD0669
AD0669_Frame_670.png,"Wce, (Jutcc, EPISODES IN TEN MINUTES OR LESS.",AD0669
AD0669_Frame_680.png,"WiCC, Oiicc, EPISODES IN TEN MINUTES OR LESS",AD0669
AD0669_Frame_690.png,"Oucg, Oucc, QuiCK RITFS",AD0669
AD0669_Frame_700.png,"Oneg, LJutcc, QUICK BITES",AD0669
AD0669_Frame_710.png,"LJutcc, QUICK BITES_, RIG creait, nc",AD0669
AD0669_Frame_720.png,"uec, AJutcc, QUICK BITES. BIG STORIES_",AD0669
AD0669_Frame_730.png,"auer, Sitcc, QuICK BITES. BIG STORIES_",AD0669
AD0669_Frame_740.png,"Onc, [cc, QUICK BITES. BIG STORIES",AD0669
AD0669_Frame_750.png,"Ouec, Jatcc",AD0669
AD0669_Frame_760.png,"ct, qucc",AD0669
AD0669_Frame_770.png,"Jucc, Qu.l, Ones",AD0669
AD0669_Frame_780.png,"Once, Oucc, Quibi",AD0669
AD0669_Frame_790.png,"aner, Qucc:, Quibi",AD0669
AD0669_Frame_80.png,"LJTTcc, Ditcc",AD0669
AD0669_Frame_800.png,"nce, pcc, Quibi",AD0669
AD0669_Frame_810.png,"Onc, APRIL 6, uate, App Store, Google, Jucc, Play",AD0669
AD0669_Frame_820.png,"[Jutcc, APRIL 6, atne, App Store, Google, Onc, Play",AD0669
AD0669_Frame_830.png,"Ouc, LJuicc, APRIL 6, ate, Store, Google, App;, Play",AD0669
AD0669_Frame_90.png,"[STTcC, Dicc, Mn",AD0669
AD0670_Frame_30.png,"KING, Size, Reeses, TAKE",AD0670
AD0670_Frame_360.png,Wt,AD0670
AD0670_Frame_40.png,"Reeses, TAKES",AD0670
AD0670_Frame_780.png,"Reeses, TAKE _",AD0670
AD0670_Frame_790.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE_",AD0670
AD0670_Frame_800.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0670_Frame_810.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0670_Frame_820.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0670_Frame_830.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0670_Frame_840.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0670_Frame_850.png,"Reeses, BEST BAR YOU'VE NEVER HEARD OF., TAKE _",AD0670
AD0671_Frame_1350.png,"uten Loinnint, NMLs 41030, NHLSContume AcCOf 019, EqJal Houiina Lender Lcented, 50 statet, Lkente No MC 70979,Contol No 100152352 AR, T 1050 Woootard Ave, Datro t, 48276-1906 (0801 474-0404,, 65004,Mortgege Banter Lcense #B<-0202939,CA: Licensad Bx Depl, Bufifels Ore ht Und4[ng CAe Oenllal Honqage Lenanu Acl and Finance Lende LaCO Pequlated Datre, 19204 Lconico 21170+, Rridentia Hortqagu Lcenico 24127, Dupt, Anincluand Notitonu, Requlation; KS Lcenied Hortgage Compan  KC 0029109, HA Hortaone Lendut, Notanot tor, ate loc"" Jgrccmeni MS, Ueenied bythe KS Dcpt, Dantngand Coniumcr Finance NA Lcenied Dithe NA Banring Dopt, 067ailn, 4626NJ Mev Joney, Dror, 40226,4808).474-0404 Lcentadbathe, Dto-untnl onbunainga 0 ntunnct, Ucensed Honouoe Buntet, Nys Bant na Dept ; Om M8 850076,Oq (Ktnta #*l- 1387,Pa"", 471430, Ucented (endot WA Contumaxt [oun Compin Uicenta CLJ0JO Condt on: Mjradp /, Leenta",AD0671
AD0671_Frame_1360.png,"cukten Loinring, NMLs 41030,, NHLSContume Accot{ 019, Eqral Houting (ender Uceniad, 50 statos, Lccnto 0, KC 70979Contiolt, 100157157 AR, TX 1050 Woodaard Ave, Datro +, 40276-1506 (8801 474-0404,, 8500+,Mortgege Banter Lkense #8<-0302939,CA: [kensed by Drot, Business Orer$ ght, uncettnt, Rydential Hortqage Lendng #l and Anance Letdrr Lat CO; Regulsted Dr te, Qm Lkenstr 811704,, Ruxiduntial Mottgade LKenseo 84127, Dupt, Anancluland Nottuani, Rplation; KS Lkensed Mortosoe Comosny MC 0025809, HA Mortquge Londu, otet tor, tate bort Jgreement HS, Ucenied, Ks Dept, Dantng and Coniume, Finance Nu Lkented Dy Ino NH Danting Deot, E67aihn, Lconic 4626 NJ Nen Jeniey, Dctro 1, 4876, (888) 474-0404  Ucentedbithe, DLoJnant orbjntingn d ntumnct, Micented Hontoigo Bunte, Nys Banting Dupt ; 04: M8 850076 Or (Kenta #*L-1387,Pa"", 471430 Ri Ucented lender VYA Contumat [ojn Comam Licen a CLJ0JO Condtont ma, Adf ,, aen",AD0671
AD0671_Frame_1370.png,"ROCKET, Mortgage, by Quicken Loans, Push Button: Get Momoa:, ucten Loinring, 4kg 41070, NHLSConiume Accot{ 019, Equal Houting Lender Licented, 50 statet, Mcenia No, KC 70979,ContoiNo 100157152 AR, TX 1050 Woodtard Ave, Datro t, 48276-1506,(8881 474-0404,, 8500+,Mortgage Banter Lkense #8<-0302939,CA: Lkensed by Drot, Business Oreds ght, undwt En+, Reddential Hortgage Lendng #l and Anance Lendr  Lat CO: Regulated Dr ure, ""0aJo Ucenico 21170+, atldntu, Mottqade LKkentev 84127, Dupt, Anancluland Nontuani, Rogulation; KS Ucensed Mortqaac Compuny HC 0025309, MA Mortqage Lendar Ucense, Rotan, otcr tor, tale loce Jgrccmeni MS, Ucenied, HS Dept, Danung and Coniume, Finance Ni Lkenied Dy Ine NH Banting Dept, 06741*40, Nconic 4626 NJ Nen Jeniay, Detror, 740276,(0881.474-040+ Uceniedbathe, ptoJnaniortjntindn d ntutnct, Mcented Hontgigo Bantet, NyS Banting Dupt ; 0h: M8 850076 Or (Konta #*[- 1387;Pa"", 471430 RI Ucented lender VYA Contumxt [ojn Compam Licanta CLJ0JO Condn on: ma, Jdo",AD0671
AD0671_Frame_1380.png,"ROCKET, Mortgage, by Quicken Loans, Push Button: Get Momoa:, WNFD, Ducten Lcinring, 4kis 41070, NHLSContume Accof{ 019, Equal Houting lender Ucented, 50 statet, Lccnio k0, KC 70979,Contio|, 100152352 AR, TX 1050 Woodtard Ave, Datro t, 48276-1506,(8881 474-0404,, 85004,Mortgage Banter Lkense #8<-0302939,CA: [kensed by Drpx, Business Orers ght, uncttnt, Residential Hortqage Lendng #t and Fnance Lendr  Lat CO: Regulated Dy ue, 0aJ0 Ucenico 211704, atldntma, Hertgaga Uceniao 24127, Dapt, Anancluland Nottuanu, Rogulation; KS Ucensed Mortgage Company HC 0025309, MA Mortgaga Lendut, Notn, otcr5, Iate lort 4greement HS [renied, Ks Dept, Banungand Contlmg, Ftancn, N4 Lienied Dy tnc NH BJnting Deot, E6ahn, Mcane, E626 NJ Nen Jeney, Detror, 40276,(8881,474-040+ Lcensedbithe, ptojanani ortuntindnndntdtonct, Ucensed Mortoaoe Binttt, NrS Banaing Dopt , 04: Ka 850076, 0R Lkonta #7L-1387,PA"", 421430,, Licented lender WA Contumat [ojn Compam Licenta CL-J0JO Condn on: Mjranp /",AD0671
AD0671_Frame_1390.png,"ROCKET, Mortgage, by Quicken Loans, Push Button. Get Comfortable:, WNFD, Ccten Linting, NMLS #Jojo Mt RHLSConiumerAccre 09, Eqval Houfing (ender Ucenied, 50 statet, Lccnto k0, KC 70979,Contiol, 100152352, TX 1050 Wooatard Ave, Datro +, 48276-1506(8881 474-0404,, 85004,Mortgage Banter Lxense #B<-0902939,CA: [rensed by Drpx, Business Oreds ght, uncttnt, Re5dential Hortqage Lendng #l and Finance Lend  Lat CO: Regulated Dy Ue, oraucunten, 211704, atldtntma, Hortgaga Uceniao 24127, Dopt 0l Financial and Protesxional Rogulation; KS: Ucenied Hortgage Company HC. 0025109, HA Kortgage Lendut Ucenso, Notan, otete, qte lort 4greement HS, Ucenied, Ms Dept, Dantngand Contlme, Finance Nu Lkenied Dy Ino NH DJntng Deot, Eonaihn, Mcane, E626 NJ Non Jeniey, Detro t, 40276,(0081.474-040+ Ucenied batho, Dtojanant ortjntindnndntufonct, Ucensed Mottoaoe Bunttt, Ns Banting Dupt ; Ort: M8 850076, OR: LKonse #*L-1387;PA"", 221430,, Licented Lender WYA Contumat [ojn Compan Licen a CL-J03O Condd on} ma, Jpo",AD0671
AD0671_Frame_1400.png,"ROCKET, Mortgage, by Quicken Loans, Push Button: Get Comfortable:, WNFD, Mnenten Loanint, 4ks 41070, NHLSContumerAccef{ 00, Equal Houting Lendet Licented, 50 states, Lcento0, KC 70979, Contiol[, 100152352 AR, 1050 W cooward Ave, Dato +, 48276-1906 (888) 474-0404,, 85004,Mortoage Banter Lkense #8<-0302939,CA: [rensed by Drpt, Bufiness Oreds ght, urclnt, Resdential Hottqage Lendn9 #l and Finance Lerorr Lut CO: Regulated Dr te, 'Oeqe Lkensce 811704, Roudentia Hortgaga Ucentao 24127, Dopt, Ananchutand nottuanu, Rcgulation; KS; Uconied Hortgage Company KC 0025109, HA Kortaoga Landut Uconse, Notano""ctor, tate lort 4greerent HS, WeentEde, Ks Dept, Dantingand Contlmg, Finance NH Lccniedbythe NH Danung Dept, Eonaihn, Nv Lcense 4626 NJ Mev Jotsey, Detrot, 740276,(0081.474-040+ Ucenied batho Ni, Dtojnaniorbjnuindnn0 ntufuncl, Lcensed Mottoaoe Bunttt, NS Banting Dupt ; O4t: M8 850076 Or: LKonte #*L-1387;P"", 471430,, Mcented lendet WYA Contumax [ojn Comnam Licenta CL-J0JO Condd on: Moranp /",AD0671
AD0671_Frame_1410.png,"ROCKET, Mortgage, by Quicken Loans, Push Button. Get Mortgage, WFD, the NFL, ducen LGinring, Nhis 41020, NHLSContumerAccrf{ 00, Equa Houting lender Ucenied, 50 states, Licente No MC 20379,Contol No 100152152 AR TXe 1050 Woodtard Ave, Datro +, 48276-1906 (8881 474-0404,, 8500+,Mortqage Banter Lkense #B<-0302939,CA: [rensed by Drot, Bufiness Oreis ghl uncaiine, Ry Dealial Honqage Lendng Acl and Finance Lenots LudCO: Requlated Ditne, ""0a9o Uconico 21170+, Rordentia Hortgaga Ucentao 24127, Dant, Ananchultand nottuani, Regu ation; KS Ucensed Mortgage Company MC. 0025309, MA Mortqage Londar Ucense, Notan otc tot, tate lort #greerent HS, Mentede, Ks Dvpt, Danting and Contlme, Finance NH Lccnicdbythe NH Danting Dept, E6naixn, Nv Lcene [626 NJ Mev Jotsey, Dtuo, 40816, 0008147-0404 Lrentd Dxtnthipolnani ortjnundnndntufnct, NyUcensed Hottouoe Buntet, Nys Banting Dupt ; O4t: M8 850076,Or: LKonse #*L-1387;Pa"", 221430,R1 [Kensed lendct WA Consumat [oun Compum Ukensa CLJ03O Cond ton: may Jpol",AD0671
AD0671_Frame_1420.png,"ROCKET, Mortgage, by Quicken Loans, Push Button. Get Mortgage, @iJ Official Mortgage Sponsor of the NFL, Mlnden Loinien, 4kis 41070, NHLSContumerAccef{ 09, Equal Houting lenoor Ucented, 50 states, Ucente No MC 70979 Contioi No 100152352 AF, TX 1050 W ccgeard Ave, Dotro t, 48276-1906 (888) 474-0404., 85004,Mortonge Banter Lkense #B<-0302939; CA: [renstd by Drox 0l Business Overs ght undar the, Res dential Montquoe Lendn9 #l and Fnance Lendt  Lat CO: Regulsted Drtre, ""0""go Lconico 311704E, atdntia, Hertqana Lceniao 24127, Dopt, Finanfeann Potn Han, Rogulation; KS Ucensed Mortoage Company MC 0025309, MA Kortgage Lendar Ucense, Notn Ohlte or, tate lort Jgreerent HS, Ueenied, Dantngand Coniume, Finance NH Lecniedbithe NA Danking Dept, Eonixn, NV Lcenie 5626, NU Nen Jetiey, Detto t, 148276, (8881474-040+, Lkensdby the, ptojnan orbjnungnndintufnct, MyUcensed Hotto4oe Buntet, MyS Banting Dupt ; Oht: M8 850076,Or: LKonse #ML-1387;Pa"", 221430.R1 LKensed londcr WA Consumat [own Compum Lkenx Cl-J0SO Cond ton: mji JpoY, Dot",AD0671
AD0671_Frame_1430.png,"ROCKET, Mortgage, by Quicken Loans, Push Button. Get Mortgage, @iJ Official Mortgage Sponsor of the NFL, curen Lcinring, 4kis 41070, NHLSContumerAccef{ 09, Equal Houting lendor Ucented, 50 states, Liense No MC 70979,Control No 100152352 AR, TX 1050 Woodtard Ave, Datot, 48276-1906 (888) 474-0404., 85004,Mortgage Banter Lkense #8<-0302939; CA: [kenstd by Drox 0l Business Overs ght; undar the, Res dential Montgaoe Lendn9 Kl and Finance Lend Lut CO: Regulsted Drtne, Qwor Lkonsco 811704;, atdtntin, Hertoana Lceniao 24127, Dupt, Financial and Protesiional Regulation; KS: Ucenied Mortgage Company KC 0025309, MA Kortqage Lendat Ucense, Notin O4 #or, sate lort agrecrent HS, Ucenied, Dat, Dantngand Coniume, Finance NH Leeniedbithe NA Danaing Dept, Eonixn, Nv Lcense 4626 NJ Mev Jottoy, Detto, 148276, (8881474-040+, Lkenidby the, ptojnant orbjnungrndntufnct, MUcensed Motto4oe Bunttt, NrS Banting Dopt , 0H: K8 850076,OR: Lcenta #*L-1387,Pa"", 471430,R1 Licented lender WA Contumat [ojn Compam Uicenta CL-J0JO Condi on} Moranp /, Dcot",AD0671
AD0671_Frame_1440.png,"ROCKET, Mortgage, by Quicken Loans, Push Button. Get Mortgage, @iJ Official Mortgage Sponsor of the NFL, curen Lcinring, 4kis 41070, NHLSContumerAccef{ 09, Equal Houting Lender Licented, 50 state}, Liense No MC 70979,Control No 100152352 AR, TX 1050 Woodtard Ave, Datot, 48276-1906 (888) 474-0404., 85004,Mortgage Banter Lkense #8<-0302939; CA: [kenstd by Drox 0l Business Overs ght; undar the, Res dential Montgaoe Lendn9 Kl and Finance Lend Lut CO: Regulsted Drtne, Qwor Lkonsco 811704;, atdtntin, Hertoana Lceniao 24127, Dupt, Financial and Protessional Reglation; KS Lxented Mortosoe Condany MC 0025809, MA Mortquge Landur Uense, Notin O4 #or, sate lort agrecrent HS, Ucenied, Dat, Dantngand Coniume, Finance NH Leeniedbithe NA Danaing Dept, Eonixn, Nv Lcense 4626 NJ Mev Jottoy, Detto, 148276, (8881474-040+, Lkenidby the, ptojnant orbjnungrndntufnct, MUcensed Motto4oe Bunttt, MYs Banting Dupt ; Oht: M8 850076,Or: LKonse #*L-1387;Pa"", 471430,R1 Licented lender WA Contumat [ojn Compam Uicenta CL-J0JO Condi on} Moranp /, Dcot",AD0671
AD0672_Frame_0.png,"How Do, 'MMUS?, NoU",AD0672
AD0672_Frame_10.png,"How Do, 'MMUS?, YoU",AD0672
AD0672_Frame_100.png,"Sabra, 1ESGer, F3, Sabra, CLAssIC",AD0672
AD0672_Frame_110.png,"68, Sabra, FEC, CLAssIC, Sea",AD0672
AD0672_Frame_120.png,"F8, Sabra, P5R, 3oa, CLass €",AD0672
AD0672_Frame_130.png,Hou,AD0672
AD0672_Frame_140.png,Nou,AD0672
AD0672_Frame_150.png,Hou,AD0672
AD0672_Frame_20.png,"How Do, 'MMUS?, YoU",AD0672
AD0672_Frame_30.png,"How Do, 'MMUS?, You",AD0672
AD0672_Frame_300.png,"88n880, Sabra",AD0672
AD0672_Frame_310.png,"8orlied, Sabra",AD0672
AD0672_Frame_320.png,"88rEi80, Sabra",AD0672
AD0672_Frame_330.png,"88 888, Sabra '",AD0672
AD0672_Frame_340.png,"E21785, Sr",AD0672
AD0672_Frame_350.png,"F853u25, Sr",AD0672
AD0672_Frame_360.png,0.12 / 0.30,AD0672
AD0672_Frame_370.png,0.12 / 0.30,AD0672
AD0672_Frame_380.png,0.12 / 0.30,AD0672
AD0672_Frame_390.png,Eaea,AD0672
AD0672_Frame_40.png,"How, 'MMUS?, NoU",AD0672
AD0672_Frame_430.png,"ROASTED, GARLIC, Huhhus, Sabra",AD0672
AD0672_Frame_440.png,"ROA STED, @rLIc, Sabra",AD0672
AD0672_Frame_450.png,"Dl, DARK, Cnoeslate, Re95886', Sabra '",AD0672
AD0672_Frame_460.png,"WINNEP, Eaehety, Sabra",AD0672
AD0672_Frame_470.png,"WINNER, JYTcEXELy, Sabra",AD0672
AD0672_Frame_480.png,"WINNER, Juprenely Spicy",AD0672
AD0672_Frame_490.png,"WINNER, Juprenely Spicy",AD0672
AD0672_Frame_50.png,"How Doz, 'MMUS?, Stra, You",AD0672
AD0672_Frame_500.png,"WINNER, Juprenely Spicy",AD0672
AD0672_Frame_60.png,"How D, 'MMUS?, Saora, You",AD0672
AD0672_Frame_600.png,"DQuc, Sabra CLAssiC, Doug",AD0672
AD0672_Frame_610.png,Checo,AD0672
AD0672_Frame_620.png,Sabra PuYhaee,AD0672
AD0672_Frame_630.png,Sabra %840t,AD0672
AD0672_Frame_640.png,WLLu,AD0672
AD0672_Frame_70.png,"How D, 'MMUS?, Sabra, You",AD0672
AD0672_Frame_780.png,"Sabra, #HowIMMUS, Sora",AD0672
AD0672_Frame_790.png,"Sabra, #HowIMMUS, Sua",AD0672
AD0672_Frame_800.png,"Sabra, #HowIMMUS",AD0672
AD0672_Frame_810.png,"Sabra, #HowIMMUS",AD0672
AD0672_Frame_820.png,"Sabra, #HowIMMUS",AD0672
AD0672_Frame_830.png,"Sabra, #HowIMMUS",AD0672
AD0672_Frame_840.png,"Sabra, #HowIMMUS",AD0672
AD0673_Frame_480.png,This IS & dramalization . Obviously,AD0673
AD0673_Frame_490.png,This IS & dramatization . Obviously:,AD0673
AD0673_Frame_500.png,Tlis IS & dramalization . Obviously-,AD0673
AD0673_Frame_510.png,Tlis IS & dramalization . Obviously-,AD0673
AD0673_Frame_520.png,This iS & dramializalion. Obviously:,AD0673
AD0673_Frame_530.png,This IS & dramalizalion  Obviously:,AD0673
AD0673_Frame_540.png,This is & dramalizalion  Obviously:,AD0673
AD0673_Frame_550.png,This is & dramalizalion . Obviously:,AD0673
AD0673_Frame_630.png,"MMAYDE THE WORLD JUST, MEEdS4 STLFRS",AD0673
AD0673_Frame_640.png,"MAYBE THE WORLD JUST, NEEDS A GNIIKERS, #SNICKERSFIXTHE WORLD",AD0673
AD0673_Frame_650.png,"MAYBE THE WORLD JUST, NEEDS A GNKERS, #SNICKERSFIXTHE WORLD",AD0673
AD0673_Frame_660.png,"MAYBE THE WORLD JUST, NEEDS A MNGKERS, #SNICKERSFIXTHE WORLD",AD0673
AD0673_Frame_670.png,"MAYBE THE WORLD JUST, NEEDS A MNEKERS, #SNICKERSFTXTHE WORLD",AD0673
AD0673_Frame_680.png,"MAYBE THE WORLD JUST, NEEDS A MNGKERS, #SNICKERSFIXTHE WORLD",AD0673
AD0673_Frame_690.png,"MAYBE THE WORLD JUST, NEEDS A MNGKERS, #SNICKERSFIXTHE WORLD",AD0673
AD0673_Frame_780.png,"'2020 Mars Or Affiliates, (SNIGKEBS",AD0673
AD0673_Frame_790.png,"0 2020 Mars Or Affiliates, GNIGKEBS",AD0673
AD0673_Frame_800.png,"'2020 Mars Or Afliliates, GNIGKEBS",AD0673
AD0673_Frame_810.png,"@2020 Mars Or Affillates, GSNIGKEBS",AD0673
AD0673_Frame_820.png,"@ 2020 Mars Or Alfiliates, GNIGKERS",AD0673
AD0673_Frame_830.png,"@ 2020 Mars Or Alliliates, GNIGKERS",AD0673
AD0673_Frame_840.png,"@ 2020 Mars or Afliliates, GSNIGKERS",AD0673
AD0673_Frame_850.png,"0 2020 Mars Or Afliliates, GSNIGKERS",AD0673
AD0674_Frame_10.png,"y [, DAeheea",AD0674
AD0674_Frame_20.png,MaRS DRONE Cam,AD0674
AD0674_Frame_30.png,MaRs DRONE Cam,AD0674
AD0674_Frame_300.png,"IUr 0/UnlLo, ame:, UN: Its not too la, predictions!, climate change:, and our team of experts, We can t reverse the effects, ne willend; Raad up on our, but there $ still time t0 stop It, tions:, Worse, climate panel at the, Thursday:, Ind Len Katimr, By Luiz Gomes, ste re:, ton eartn:, WATER ON MARSI?I, Sparkling water, rage on Wallstree, bottles continue t0 pollute, izations are taking, Investors continued t0 be exc",AD0674
AD0674_Frame_310.png,"ToI, UtonLO, ne:, UN: Its not too, predictions!, climate change, nd our team of experts, We can""t reverse the offec, will end: Read up on our, but there $ still tire t0 stor, Worse, climate panel at, Thursday:, Len Fatiner, Bu Luz Gomes, eread, n earth:, WATER ON MARSI?!, Sparkling wate, rage on Wallstr, Itles continue t0 pollute",AD0674
AD0674_Frame_320.png,"922], Fa, (m",AD0674
AD0674_Frame_330.png,"9-2 ], Fa, W"", 6ic, W (""em",AD0674
AD0674_Frame_340.png,"9-2 ], Fa, Gne, We, Cto, Ma, W (""6m",AD0674
AD0674_Frame_350.png,"9-2 J, Fa, GMe, Va, Gnm, Cto",AD0674
AD0674_Frame_360.png,"9e2 J, Fa, GMe, Co, Va, @M",AD0674
AD0674_Frame_40.png,MaRs DRONE Gam,AD0674
AD0674_Frame_520.png,"sodastream, sodastreal;",AD0674
AD0674_Frame_530.png,"sodastream, odastredm",AD0674
AD0674_Frame_790.png,"FRESH SPARKLING, WATER IN SECONDS, FCOiSo",AD0674
AD0674_Frame_800.png,"FRESH SPARKLING, WATER IN SECONDS, pcdastuan",AD0674
AD0674_Frame_810.png,"FRESH SPA, KLING, ER IN SECONDS, sodastuan",AD0674
AD0674_Frame_820.png,"sodastream, BET, ER, AY, OB, EBLE, Soosuean",AD0674
AD0674_Frame_830.png,"sodastream, #ABETTERWAYTOBUBBLE",AD0674
AD0674_Frame_840.png,"sodastream, #ABETTERWAYTOBUBBLE",AD0674
AD0674_Frame_850.png,"sodastream, #ABETTERWAYTOBUBBLE",AD0674
AD0675_Frame_100.png,"Welcome, WINONA, MINNESOTA Est 1851",AD0675
AD0675_Frame_110.png,"Weleome, WINONA, MINNESOTA Est 1851",AD0675
AD0675_Frame_120.png,"Weleome ,, 60, WINONA, MINNESOTA Est 1851",AD0675
AD0675_Frame_210.png,Minn,AD0675
AD0675_Frame_220.png,Minn,AD0675
AD0675_Frame_230.png,Minn,AD0675
AD0675_Frame_240.png,Mina,AD0675
AD0675_Frame_250.png,Mina,AD0675
AD0675_Frame_260.png,Muna,AD0675
AD0675_Frame_330.png,"Ielcowe, 60, WINe, NNA, MINNESOTA Est. 1851",AD0675
AD0675_Frame_340.png,"Ielcome, WINe, NNA, MINNESOTA Est. 1851",AD0675
AD0675_Frame_350.png,"Ielcone, WINe, NA, MINNESOTA Est. 1851",AD0675
AD0675_Frame_470.png,Lce,AD0675
AD0675_Frame_480.png,To,AD0675
AD0675_Frame_490.png,Tcr,AD0675
AD0675_Frame_500.png,Tce,AD0675
AD0675_Frame_510.png,Tce`,AD0675
AD0675_Frame_520.png,TCr,AD0675
AD0675_Frame_530.png,Tcr,AD0675
AD0675_Frame_540.png,Minni,AD0675
AD0675_Frame_550.png,Minni,AD0675
AD0675_Frame_560.png,Minni,AD0675
AD0675_Frame_570.png,Minni,AD0675
AD0675_Frame_700.png,IcomeTa inona com,AD0675
AD0675_Frame_710.png,WelcomeToWinona.com,AD0675
AD0675_Frame_720.png,WelcomeToWinona com,AD0675
AD0675_Frame_730.png,WelcomeToWinona.com,AD0675
AD0675_Frame_740.png,WelcomeToWinona.com,AD0675
AD0675_Frame_750.png,WelcomeToWinona.com,AD0675
AD0675_Frame_760.png,"A website makes it real:, Winona, POLIce",AD0675
AD0675_Frame_770.png,"A website makes it real:, Winona, POLIce",AD0675
AD0675_Frame_780.png,"A website makes it real:, Mnona, POLICE",AD0675
AD0675_Frame_790.png,"A website makes it real:, POLIce",AD0675
AD0675_Frame_80.png,"Weleome, 60, WINONA, MINNESOTA Esta 1851",AD0675
AD0675_Frame_800.png,"SQUARESPACE, IPOLIce",AD0675
AD0675_Frame_810.png,"SQUARESPACE, POLIce, Un",AD0675
AD0675_Frame_820.png,"Ulp SQUARESPACE, DOLIce",AD0675
AD0675_Frame_830.png,"Ulp SQUARESPACE, Bonice",AD0675
AD0675_Frame_840.png,"SQUARESPACE, Polcr",AD0675
AD0675_Frame_90.png,"Welcome, WINONA, MINNESOTA EstaI851",AD0675
AD0676_Frame_0.png,StateFarm,AD0676
AD0676_Frame_10.png,StateFarm,AD0676
AD0676_Frame_100.png,"""l",AD0676
AD0676_Frame_110.png,Aaln,AD0676
AD0676_Frame_130.png,WM,AD0676
AD0676_Frame_180.png,"7 ""2 <",AD0676
AD0676_Frame_190.png,"79, `10, 76 5, 12 /",AD0676
AD0676_Frame_20.png,StateFarm,AD0676
AD0676_Frame_200.png,"71, 70, 746 5, 12 /",AD0676
AD0676_Frame_210.png,"M 12 /, F10, 726",AD0676
AD0676_Frame_30.png,Farm,AD0676
AD0676_Frame_450.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_460.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_470.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_480.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_490.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_500.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_510.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_520.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_530.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_540.png,"Stale Farm, Bloomington, IL",AD0676
AD0676_Frame_550.png,"Staterarm, trorn Statertm, Lice Coodncltnhor., State Farm huate""",AD0676
AD0676_Frame_560.png,"Staterarm, trorn Statertr, Lia Coodncintte, State Farm huate""",AD0676
AD0676_Frame_570.png,"Staterarm, tromn Staterm, Liaa coodncirtnor, State Farm #uate""",AD0676
AD0676_Frame_580.png,"Staterarm, Jrom Statertrm, Lin a Coodncrtte, ~State Farm n uate""",AD0676
AD0676_Frame_590.png,"Staterarm, Irom Sateram, Lica Coodnctrto, Stte Farm #uate""",AD0676
